disclosure_year,disclosure_date,transaction_date,ticker,asset_description,type,amount,representative,district,ptr_link,cap_gains_over_200_usd,party,,
2020,2020-04-07,2020-03-18,KGFHY,Kingfisher plc Sponsored American Depositary Receipt,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,KNRRY,KNORR BREMSE AG UNSPON ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,VOPKY,Koninklijke Vopak NV Rotterdam Unsponsored ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,LYG,Lloyds Banking Group Plc American Depositary Shares,purchase,"$32,501 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,LNSTY,LONDON STOCK EXCHANG GROUP ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,MZDAY,Mazda Motor Corp Unsponsored ADR,purchase,"$32,501 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-19,MDIBY,Mediobanca - Banca di Credito Finanziario SPA Unsponsored ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,MFGP,Micro Focus Intl PLC ADS each Representing One Ord Sh,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,MITEY,Mitsubishi Estate Co ltd American Depositary Shares,purchase,"$32,501 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,MFG,"Mizuho Financial Group, Inc. Sponosred ADR",purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,NGG,"National Grid Transco, PLC National Grid PLC",purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,NTOIY,Neste Oil OYJ Unsponsored ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,NINOY,Nikon Corp American Depositary Shares,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,NSANY,"Nissan Motor Co., ltd. American Depositary Shares",purchase,"$32,501 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,NNGRY,NN GROUP NV,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,NOK,Nokia Corporation Sponsored American Depositary Shares,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,NRDBY,NORDEA BANK ABP SPON ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,NVS,Novartis AG,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,NVZMY,Novozymes A/S Unsponsored American Depositary Receipt,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,DNNGY,ORSTED A/S ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,PDYPY,Paddy Power plc Unsponsored ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,PCRFY,Panasonic Corporation,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,PANDY,PANDORA A S SPON ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,PSO,"Pearson, Plc",purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,PROSY,PROSUS N V SPON ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-19,PUBGY,Publicis Groupe S.A.,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,RDEIY,Red Electrica Corporacion SA Unsponsored ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-19,RNLSY,Renault S.A. Unsponsored American Depository Receipt,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,REPYY,Repsol S.A. Sponsored ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,RBS,Royal bank of Scotland Group Plc New,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,RDS.A,Royal Dutch Shell PLC Royal Dutch Shell American Depositary Shares,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,KKPNY,Royal KPN N.V.,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,RWEOY,Rwe AG Ord Bearer dm5 American Depository Receipt,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-19,SNY,Sanofi - American Depositary Shares,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,SVNDY,Seven & I Holdings Co ltd Unsponsored ADR,purchase,"$32,501 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,SMNNY,SHIMANO INC ADR,purchase,"$32,501 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,SMMNY,SIEMENS HEALTHINEERS UNSPON ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,SXYAY,SIKA AG American Depositary Share,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,SKVKY,Skandinaviska Enskilda Banken AB Sponsored ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-19,SCGLY,Societe Generale France Sponsored ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,SONVY,Sonova Holding AG Unsponsored ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-19,SZEVY,Suez Environnement Suez Environnement Co SA Unsponsored ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,SVNLY,Svenska Handelsbanken Unsponsored ADR Representing A Shares,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,SWGAY,Swatch Group AG,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,SWDBY,Swedbank AB Sponsored ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,SWMAY,Swedish Match AB Frueher Svenska Taendsticks AB Unsponsored ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,SWRAY,Swire Pacific ltd Sponsored ADR Representing 1 Class A Share,purchase,"$32,501 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-19,TIIAY,TELECOM ITALIA SPA N SPON ADR REPSTG ORD SHS,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,TEF,Telefonica SA,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,TLSNY,TeliaSonera AB Unsponsored ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,TMSNY,Temenos Group AG SPONSORED ADR,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-19,TEZNY,Terna Rete Elettrica Nazionale SPA Unsponsored American Depository Receipt,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,TSCDY,Tesco Plc Ord American Depositary Shares,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-19,TOT,Total S.A.,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,TM,Toyota Motor Corporation,purchase,"$32,501 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,UBS,UBS Group AG Registered Ordinary Shares,purchase,"$32,501 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,VOD,Vodafone Group Plc - American Depositary Shares each Representing ten Ordinary Shares,purchase,"$32,501 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,WFAFY,Wesfarmers ltd Unsponsored ADR New,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,WBK,Westpac Banking Corporation,purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,WCAGY,"Wirecard AG, Berlin Unsponsored ADR",purchase,"$8,001 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2020,2020-04-07,2020-03-18,MRWSY,WM Morrison Supermarkets Plc Unsponsored ADR,purchase,"$32,501 ",Hon. Greg Gianforte,MT00,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016366.pdf,FALSE,Republican,,
2022,2022-03-04,2022-02-07,BABA,Alibaba Group Holding Limit ADR each representing 8 ordinary shares,sale_full,"$8,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-11,BABA,Alibaba Group Holding Limit ADR each representing 8 ordinary shares,sale_full,"$8,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-11,BABA,Alibaba Group Holding Limit ADR each representing 8 ordinary shares,sale_full,"$75,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-11,GOOGL,Alphabet Inc - Class A,purchase,"$8,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-02,SQ,Block Inc - Class A Common Stock,purchase,"$8,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-02,SQ,Block Inc - Class A Common Stock,purchase,"$75,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-09,SQ,Block Inc - Class A Common Stock,sale_full,"$8,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-25,SQ,Block Inc - Class A Common Stock,sale_full,"$8,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-01,GNRC,Generac Holding Inc,purchase,"$175,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-25,GNRC,Generac Holding Inc,sale_full,"$8,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-25,GNRC,Generac Holding Inc,sale_full,"$8,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-09,GNRC,Generac Holding Inc,sale_full,"$32,501 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-10,GNRC,Generac Holding Inc,purchase,"$8,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-15,GNRC,Generac Holding Inc,sale_full,"$8,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-18,GNRC,Generac Holding Inc,purchase,"$8,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-11,GNRC,Generac Holding Inc,purchase,"$8,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-15,FB,Meta Platforms - Class A,sale_full,"$8,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-01,FB,"Meta Platforms - Class A - Call options Strike $340, expiry 02/25/22",sale_full,"$8,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-03,NFLX,"Netflix Inc - Call options Strike $400, expiry 03/04/22",purchase,"$8,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-15,PYPL,"Paypal Holdings Inc Call options Strike $118, expiry 02/25/22",sale_full,"$8,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-02,PYPL,"PayPal Holdings Inc - Call options Strike $155, expiry 03/18/22",purchase,"$8,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-10,ROKU,"Roku Inc - Call options Strike $170, expiry 02/25/22",purchase,"$8,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-18,Z,"Zillow Group Inc -  Class C Capital Stock  - Call options Strike $60, expiry 02/18/22",sale_full,"$8,001 ",Hon. James R. Langevin,RI02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020559.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-01,--,Atlanic Richfield Co Bond Matruity 2/1/22 Fixed Coupon Moodys A1 S&P A- Semiannually CUSIP,sale_full,"$32,501 ",Hon. Susie Lee,NV03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020473.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-15,NFLX,Netflix,sale_full,"$8,001 ",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020562.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-24,PSQ,ProShares Short QQQ,sale_full,"$8,001 ",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020562.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-24,C,CITI Group,sale_full,"$8,001 ",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020563.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-03-03,H,Hyatt Hotels,purchase,"$8,001 ",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020563.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-15,NFLX,Netflix,sale_full,"$8,001 ",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020563.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-24,PSQ,ProShares Short QQQ,sale_full,"$8,001 ",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020563.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-24,ADSK,Autodesk Inc,sale_partial,"$8,001 ",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020564.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-03-03,ADSK,Autodesk Inc,sale_full,"$8,001 ",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020564.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-24,PSQ,ProShares Short QQQ,sale_full,"$32,501 ",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020564.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-25,AMT,American Tower Corporation,sale_partial,"$8,001 ",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020565.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-24,C,CITI Group,sale_full,"$32,501 ",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020565.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-15,NFLX,Netflix,sale_full,"$32,501 ",Hon. Alan S. Lowenthal,CA47,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020565.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-18,ADBE,Adobe Inc,purchase,"$8,001 ",Hon. Kathy Manning,NC06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020481.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-23,ISRG,Intuitive Surgical Inc,purchase,"$8,001 ",Hon. Kathy Manning,NC06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020481.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-18,FB,Meta Platforms Inc -  Class A,sale_full,"$75,001 ",Hon. Kathy Manning,NC06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020481.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-02,NFLX,Netflix Inc,purchase,"$8,001 ",Hon. Kathy Manning,NC06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020481.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-15,--,Next Century Spirits LLC,purchase,"$175,001 ",Hon. Kathy Manning,NC06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020481.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-18,NVDA,NVIDIA Corporation,purchase,"$8,001 ",Hon. Kathy Manning,NC06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020481.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-18,NOW,ServiceNow Inc,purchase,"$32,501 ",Hon. Kathy Manning,NC06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020481.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-15,--,Seven Bridges Private Equity Opportunities Fund II LP,purchase,"$32,501 ",Hon. Kathy Manning,NC06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020481.pdf,FALSE,Democrat,,
2022,2022-03-04,2022-02-17,SNAP,Snap Inc Class A,purchase,"$8,001 ",Hon. Kathy Manning,NC06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020481.pdf,FALSE,Democrat,,
2022,2022-01-01,2021-12-06,AAGIY,AIA Group Ltd Sponsored ADR Receipt,sale_full,"$8,001 ",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020047.pdf,FALSE,Democrat,,
2022,2022-01-01,2021-12-06,TDDXX,BLF FedFund,sale_full,"$32,501 ",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020047.pdf,FALSE,Democrat,,
2022,2022-01-01,2021-12-01,TDXX,BLF FedFund,purchase,"$8,001 ",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020047.pdf,FALSE,Democrat,,
2022,2022-01-01,2021-12-02,TDDXX,BLF FedFund,sale_full,"$8,001 ",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020047.pdf,FALSE,Democrat,,
2022,2022-01-01,2021-12-21,CVS,CVS Health Corporation,purchase,"$8,001 ",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020047.pdf,FALSE,Democrat,,
2022,2022-01-01,2021-12-21,FVRR,Fiverr International Ltd Ordinary Shares,sale_full,"$8,001 ",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020047.pdf,FALSE,Democrat,,
2022,2022-01-01,2021-12-22,GH,Guardant Health Inc,sale_full,"$8,001 ",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020047.pdf,FALSE,Democrat,,
2022,2022-01-01,2021-12-22,IXJ,iShares Global Healthcare ETF,purchase,"$8,001 ",Hon. Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020047.pdf,FALSE,Democrat,,
